Predicted
148460834.02338505
2459237330.14886
6486340314.342635
1987180880.1929326
16714290758.741142
2412935573.8759604
1640903503.385158
1766819343.800644
2305813973.373803
2088545022.156331
2740314038.683424
1272577037.6406412
3373191031.870838
2133877144.231175
3057255949.804904
2580119430.6052227
3221264254.0368032
2187304997.442425
3384336144.637392
5662779462.831756
1916317794.0155277
2686296856.383045
3465938522.0176563
4872832689.048743
1206693819.452272
5229356533.667961
2316058397.0552425
5051087579.225645
2176775593.7469788
3405149652.4470816
3230681835.0021315
2455319764.131261
3438590576.360468
2006803167.373104
2316058397.0552425
2764834673.373988
2764834673.373988
4004898859.180373
2464081247.857374
5879931067.498044
1787973016.621541
2869626363.184349
1873382166.7557268
6074510974.037715
12021411983.963291
5088332934.0794
1415714516.9249258
1928300373.4835262
4808761033.653788
4154209980.372774
3960168692.6954994
2179238009.010157
4305220080.050522
1844538976.0376592
5671447826.984971
6636676388.083472
5091840962.317187
720441798.8781157
1567764405.4754882
3079965264.379573
6156010384.832906
6446564134.950084
2645127149.4642487
6537366986.046752
2343017420.9023066
4084041492.6946754
3775393236.9411135
2962730861.709935
4129258116.5905085
6382376046.636557
2467180523.004389
481685479.49263096
5223419732.217838
3368218111.683159
3211755494.772731
2329843261.0749025
1969028558.1022854
3560735681.940776
2618351559.2096834
3806276093.0955153
2260649556.260744
1660207002.8122277
3932600213.4849777
4796810445.095656
2027844470.4522996
2925599281.4877596
2844817279.8553667
8521889365.292947
2235626436.926482
2545079992.377239
3396017501.3008127
4446815593.45294
4661598251.62588
4942518060.23825
2716208611.6224327
2443252356.558955
4138649075.7425356
3309748301.058179
3441477085.104498
5602167004.231769
5963793811.536077
2271659217.6538515
5564483732.230554
4289534881.639928
2624208008.3201284
1736637491.0973496
3076103732.3302984
5623777887.089066
9774940405.072105
3506106046.891824
7092427525.969098
1497951049.1107502
2378950624.666769
9069651741.777603
3125352926.579644
2761372628.5467453
2761372628.5467453
5553817227.635331
3150716002.567648
1738078825.3202314
8506776358.756677
7634181171.078767
3611405018.481653
2748880892.519596
1606348456.9595633
1713315812.0200667
2016849712.2542353
8785350102.014282
1640015788.7608118
4773382897.641366
10027646185.480835
2635261770.765065
5415303720.677731
5415303720.677731
2492929250.7113256
2965524696.3198175
3880266635.0039587
5919652528.252536
4244177091.487462
2657242955.4408026
2517242421.839423
8194827678.471726
2252543322.276927
2509613034.383951
6262359372.421004
3354577581.5837307
2627014281.312832
4043905100.9296618
2905928034.5357437
5337959166.932576
4234258890.6329947
4977713116.577136
2392091156.8448534
2526318764.576331
2725508315.9125204
2875248251.233098
3779619242.980489
2468014036.26237
2610617098.806714
3452460879.851324
1867278823.534577
6929546294.439605
1507552238.4466133
3183397472.7678423
3688236213.1780653
2645275674.7772684
8299049317.09092
3230489587.122575
3634311241.224574
8753142684.199486
3260736760.8728285
3935007725.489027
4023972866.3436613
3934595211.6316032
3350836989.606738
5660317753.247357
4213693623.137636
4300280454.803293
5142890364.781787
2659715470.534009
2910775584.303853
5429445486.86109
7548319060.103993
2638236841.0867567
3066691580.3991404
2846138616.0738
3178370203.607085
3671273857.3157263
2712132202.0645323
973545697.0670881
3728130210.05838
7511243727.439086
2905029913.3973207
2600835676.439378
4799044357.793812
2621883048.2963276
4493280816.756622
6642876130.683042
3215981681.9429884
3804725377.094366
2047727131.338478
4784986579.294128
3675353620.005481
3843596529.4357195
3825609398.877223
5969069496.6923895
2759273393.9992933
3021084287.893387
5773531836.388422
5368434939.837177
4692274696.6753
7488232936.661635
3489621605.1227684
4121138192.4419003
4553386810.130763
2365888378.591302
2295863384.4328394
4945095532.758954
3527268671.774498
4516584240.549661
2884460796.871381
2879666381.3759527
2559359755.1788626
2750750601.3650675
3166039891.506007
3836763647.1772833
7735969606.736815
5293623258.643822
4252963834.4452143
3164520363.6038094
1282218765.288846
5022758976.153137
3872600772.3688126
3891636911.051402
4245276157.8801575
510967519.6801634
3485009985.734476
3946765648.639596
4736001160.589391
3440811661.2419405
2599333920.9235477
3492418915.2041807
3175336921.5645657
2611310299.4900846
3759347123.6380796
5955253885.642663
3690506077.8497877
4074400114.069625
1601352317.012116
4060329518.3762846
1759557182.2179775
2324673713.2903185
2902816151.3101387
3789504152.6537676
668147539.6528764
2618464532.0934324
4389306808.19495
3440592339.930152
3397176252.4531612
4126346898.752042
6030289015.654695
2763833489.3858147
4067373470.609908
3187229366.4761686
4793885776.553489
5010786399.247615
6197550680.057233
2859169749.1411934
7968875229.364594
4254687969.272809
4770871068.691918
2730530890.156704
3604696954.508521
5266983940.608897
3976026772.3703394
4630118843.493209
4886574022.142443
4930368978.153526
3175087667.377219
5145832988.918787
2725381037.933651
2122760871.7515965
5739082783.979371
3075958300.696559
6212796700.336759
3595246338.348727
3462536125.412383
2945828089.453369
3510264235.0091715
4440409589.233598
4239249108.672739
990188188.8008051
2066797505.287068
4898821016.040722
3967434252.8142767
3093322802.2760525
5144105057.80069
4954118775.277177
4145201251.477955
5845363924.300345
3682270120.2587175
4733642567.981037
3987541117.017558
11758185951.677212
7549410404.522042
3037806406.9235897
3443961761.444067
3790545920.0252333
6666018593.340133
4791283221.51212
4132545238.160736
4211425142.820676
4304660667.330169
4728749306.849951
4211425142.820676
3492714055.9995785
6105211381.075432
4295019529.394328
3515605148.456249
1830076913.8728194
9095082513.0998
9443777986.033401
3446798265.5087137
6036447039.931485
3803150437.366804
6711842766.848514
5407213849.404016
2025060201.858346
3883139892.589758
4968767853.015452
3554782634.667037
6635365792.508103
5033859194.111192
4504989162.467736
5801313292.351858
4148747597.222533
3138286258.4218807
4246706595.632946
5953437502.72924
4734618634.124599
3703342289.9016514
3372147169.690752
4643982415.3129015
6167174390.286593
4559235729.938805
4107524156.9136686
4753600387.777129
3592273713.9213543
3285960544.7791185
4159697250.240279
5612800679.11879
4355791257.589761
3465740481.2725277
7682909441.919072
6038788140.593854
5288187825.538236
5984285300.51196
5053693483.862334
23789187147.01691
4919633333.128163
5767374284.803788
5984285300.51196
5717620245.060621
6160612948.505829
3706124596.912075
3989101957.1020794
5599379741.152463
5894863065.031053
3967966911.550852
5549707168.997913
5010235623.02415
2816758333.8030796
5454740878.925118
3064541146.0223703
12437083294.38351
4761642818.173545
4630139939.155375
16946974391.83089
4697080319.113571
2950495699.271222
2937324810.8607016
3242597726.3360605
2851543024.726758
6232332622.836936
10855930921.62854
4662329362.767398
5035993926.698089
5686298304.574618
3436618108.2217445
3231147784.737545
4184827840.468092
4271347411.557025
4377263092.329199
5886845870.141755
5122099410.909477
5453517710.368808
2164991712.572123
5000644937.586819
4763513876.925962
6503444540.040084
7717108755.083791
5351936088.254994
5416000831.370349
3478951990.6610785
8038089800.463815
8450445424.757413
5902375522.284345
5509439795.141475
4722047156.029336
4238611422.038144
5159068462.843919
4810525738.100416
5911786446.990838
4227086975.9997616
2987064794.8778963
11276960142.56261
4926066949.154792
7812865793.9581175
4890275449.561771
4496713412.007342
77714623429.81322
9551736228.682632
4890275449.561771
4318427878.00375
5773464746.267518
8683489236.125576
14575638911.85593
5806397338.357685
5615180394.073224
6379523049.3962965
4247528096.344537
5090964685.7057905
3934298190.4588146
7093742606.916884
6611662434.40405
5280523873.942333
6948355101.611913
4067558740.758013
5573542591.786052
4060481016.62842
4586881742.452882
6551778160.072732
6467445181.604218
4496818590.613053
6613670535.495133
6127117972.126554
3093550348.4146757
5336735761.962544
3234915364.137349
5187894244.881384
5323225873.677777
4431849812.511374
5572460411.8328085
4055135531.7342978
6148497496.500802
6378169281.396169
4265978940.9959
3625403466.3252325
4703498245.405809
2952796794.647073
2891694054.6804
5796838491.173362
3875800991.851989
4139002833.9311905
6442213951.18575
5051106609.058957
6351676267.960774
5202909628.0291815
3870645922.080303
5241416864.3951645
5402169065.543653
8670576036.800743
18893088425.771763
5103101203.641368
4739635107.121655
8397267815.136334
5431095036.309459
4007497026.3448505
8463132999.316667
6700087843.860524
4309779456.499022
5000796070.106556
6874408451.333722
5097315448.246595
5246700787.956419
5440108140.003588
2485594062.829032
5929420021.747495
7433634636.953082
4001286787.742177
7070370489.139617
6404950406.820067
5760323143.261943
5452423293.095513
3722153957.1681623
8059550227.958709
14195947943.38773
7433191079.498084
4212176046.316969
4873085334.851353
4221543001.065239
6765952490.424949
5401403908.873861
6765952490.424949
5459079758.759935
6388091978.853083
6927115937.195813
3814188159.522085
6264932930.214854
4095484941.7581596
8979053137.275105
6566348136.148316
10329414649.36908
6845841150.90931
6155052439.929686
7726296731.070535
4779157426.018523
5975772711.144702
