_id,lat,lon,area,price,num_bed,num_bath,category,hospital,university,medical_supply,pharmacy,school,college,cafe,bus_station,police,bank,marketplace
ObjectId(5e5f9eac88e62578f2cc749c),10.7808334,106.702825,30.0,3400000000,3.0,4.0,2,8,7,0,8,10,0,10,1,0,10,3
ObjectId(5e5f9dff88e62578f2cc7312),10.7808334,106.702825,36.0,3100000000,4.0,4.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9e0088e62578f2cc7313),10.7808334,106.702825,360.0,159000000000,4.0,2.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9eb688e62578f2cc74b4),10.7808334,106.702825,45.0,3000000,4.0,4.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9eb488e62578f2cc74ae),10.7808334,106.702825,33.0,2000000000,3.0,4.0,2,0,7,0,8,10,1,0,1,4,10,3
ObjectId(5e5f9dfd88e62578f2cc730e),10.7808334,106.702825,38.0,2900000.0,3.0,3.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9eb788e62578f2cc74b6),10.972611500000001,106.68513600000001,120.0,3100000000,3.0,2.0,2,0,2,0,0,4,0,10,0,0,0,1
ObjectId(5e5f9f5a88e62578f2cc7627),10.7898335,106.6630268,48.0,5400000000,3.0,3.0,2,0,0,0,0,10,1,0,0,0,0,5
ObjectId(5e5f9f5c88e62578f2cc762b),10.8037646,106.68714009999998,32.0,4600000000,3.0,3.0,2,3,0,0,0,10,0,10,0,0,0,0
ObjectId(5e5f9f5c88e62578f2cc762c),10.822312,106.68510490000001,36.0,4700000000,3.0,3.0,2,6,0,0,10,0,0,0,0,3,0,0
ObjectId(5e5f9f5988e62578f2cc7624),10.81931,106.69452949999999,40.0,5000000000,3.0,3.0,2,0,0,0,10,10,1,0,0,0,7,1
ObjectId(5e5f9e0988e62578f2cc7329),10.9623573,106.6733441,80.0,2400000000,3.0,2.0,2,0,0,0,10,0,0,0,0,3,0,0
ObjectId(5e5f9f5988e62578f2cc7625),10.807820300000001,106.7034476,40.0,4300000000,2.0,2.0,2,0,0,0,10,0,5,0,0,0,2,0
ObjectId(5e5f9e0988e62578f2cc7328),21.0390913,105.78609579999998,56.0,9500000000,4.0,4.0,2,10,0,0,0,0,0,0,0,0,7,0
ObjectId(5e5f9ec088e62578f2cc74c7),10.7437521,106.6841936,95.0,4100000000,3.0,3.0,2,0,0,0,10,0,0,10,0,0,8,5
ObjectId(5e5f9dd288e62578f2cc72b5),20.983698399999998,105.8636257,40.0,2400000000,4.0,3.0,2,0,2,0,10,8,6,0,0,0,8,0
ObjectId(5e5f9f5788e62578f2cc7621),10.8032549,106.7047781,36.0,4600000000,2.0,2.0,2,2,0,0,10,10,0,10,3,2,10,0
ObjectId(5e5f9ebf88e62578f2cc74c6),10.7454408,106.69004450000001,94.0,5200000000,2.0,2.0,2,5,0,0,0,0,0,0,0,0,0,4
ObjectId(5e5f9f5888e62578f2cc7622),21.7285009,104.96090120000001,32.0,4600000000,2.0,3.0,2,0,0,0,5,4,0,10,0,1,9,1
ObjectId(5e5f9dce88e62578f2cc72ae),10.6865291,106.7024223,43.0,1650000000,2.0,2.0,2,0,0,0,7,0,0,10,0,0,0,0
ObjectId(5e5f9dd088e62578f2cc72b1),20.996426899999996,105.82186409999998,46.0,4700000000,4.0,3.0,2,10,0,0,0,10,2,10,6,4,0,0
ObjectId(5e5f9f5a88e62578f2cc7626),10.7849351,106.6420635,42.0,4750000000,2.0,2.0,2,0,0,0,0,0,0,10,0,0,0,1
ObjectId(5e5f9f5b88e62578f2cc762a),10.810467599999999,106.6900723,40.0,4500000000,2.0,2.0,2,0,0,0,10,0,0,0,0,4,10,1
ObjectId(5e5f9eb888e62578f2cc74b8),10.770694500000001,106.67443359999999,39.0,3000000000,3.0,2.0,2,0,8,2,10,0,5,10,1,0,10,0
ObjectId(5e5f9dd188e62578f2cc72b3),10.7808334,106.702825,80.0,1500000000,3.0,3.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9e0888e62578f2cc7327),10.7808334,106.702825,33.0,3100000000,4.0,5.0,2,8,0,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9eb888e62578f2cc74b9),10.7808334,106.702825,35.0,2500000000,4.0,3.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9ebe88e62578f2cc74c3),10.7808334,106.702825,33.0,2500000000,4.0,3.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9eba88e62578f2cc74bd),10.7808334,106.702825,35.0,2500000000,3.0,4.0,2,8,7,0,8,10,1,10,1,4,0,3
ObjectId(5e5f9e0588e62578f2cc7320),10.7808334,106.702825,220.0,4100000000,4.0,5.0,2,8,7,0,8,10,1,10,1,4,10,0
ObjectId(5e5f9ebb88e62578f2cc74bf),10.7808334,106.702825,86.0,9000000000,5.0,5.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9eba88e62578f2cc74be),10.7808334,106.702825,50.0,4000000000,4.0,4.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9dcc88e62578f2cc72ab),10.7808334,106.702825,38.0,198000000,3.0,3.0,2,8,7,0,8,10,0,0,1,4,10,3
ObjectId(5e5f9ec088e62578f2cc74c8),10.7808334,106.702825,79.0,5300000000,10.0,10.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9ebf88e62578f2cc74c5),10.7808334,106.702825,70.0,4000000000,3.0,4.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9eb988e62578f2cc74bb),10.7808334,106.702825,35.0,3400000000,3.0,4.0,2,8,7,0,0,10,1,10,1,4,10,0
ObjectId(5e5f9f5e88e62578f2cc7631),10.81931,106.69452949999999,30.0,3100000000,2.0,2.0,2,0,1,0,0,10,0,10,0,1,7,0
ObjectId(5e5f9f5e88e62578f2cc7630),10.837218199999999,106.65549150000001,39.0,3450000000,2.0,2.0,2,0,1,0,0,0,1,10,0,0,0,0
ObjectId(5e5f9f6088e62578f2cc7635),10.812230900000001,106.70135079999999,22.0,3000000000,2.0,2.0,2,0,2,0,0,0,0,0,0,2,0,0
ObjectId(5e5f9e0a88e62578f2cc732c),10.8032549,106.7047781,44.0,4800000000,3.0,3.0,2,0,1,0,10,10,8,10,3,2,10,0
ObjectId(5e5f9f5d88e62578f2cc762f),10.8095624,106.70923290000002,43.0,4300000000,3.0,3.0,2,2,0,0,10,0,0,0,1,0,0,0
ObjectId(5e5f9e0c88e62578f2cc7330),10.7847206,106.80064070000002,118.0,3800000000,3.0,3.0,2,0,0,0,0,0,0,10,0,0,0,0
ObjectId(5e5f9f6088e62578f2cc7636),10.8180045,106.6954544,45.0,3700000000,2.0,2.0,2,0,0,0,0,0,0,0,1,2,0,0
ObjectId(5e5f9f6288e62578f2cc763b),10.807820300000001,106.7034476,22.0,3000000000,2.0,2.0,2,0,1,0,10,10,5,10,2,1,2,2
ObjectId(5e5f9f5f88e62578f2cc7634),10.807820300000001,106.7034476,45.0,4200000000,2.0,2.0,2,2,0,1,0,0,0,10,2,1,0,0
ObjectId(5e5f9ec488e62578f2cc74d3),10.7454408,106.69004450000001,108.0,5500000000,3.0,1.0,2,0,0,0,0,0,0,0,0,0,0,4
ObjectId(5e5f9f6588e62578f2cc7640),10.807912400000001,106.6888117,48.0,5000000000,3.0,3.0,2,0,0,0,10,10,0,10,0,0,10,2
ObjectId(5e5f9e0d88e62578f2cc7331),10.7437521,106.6841936,76.0,3650000000,2.0,3.0,2,0,0,0,10,0,0,0,0,0,0,0
ObjectId(5e5f9f6288e62578f2cc763a),10.810467599999999,106.6900723,45.0,3700000000,2.0,2.0,2,0,0,0,10,0,0,0,0,0,10,1
ObjectId(5e5f9e1288e62578f2cc733d),10.7945541,106.66329499999999,44.0,5400000000,3.0,3.0,2,0,0,0,10,10,0,0,0,0,10,0
ObjectId(5e5f9f6488e62578f2cc763d),10.8182286,106.6787557,63.0,5350000000,2.0,2.0,2,10,3,0,10,10,0,0,0,0,0,0
ObjectId(5e5f9f6188e62578f2cc7637),21.7285009,104.96090120000001,48.0,5150000000,7.0,7.0,2,0,0,0,5,0,0,0,0,0,9,0
ObjectId(5e5f9e0a88e62578f2cc732a),10.7808334,106.702825,360.0,159000000000,4.0,2.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9f6588e62578f2cc7642),10.8266198,106.6359456,53.0,6800000000,5.0,4.0,2,0,0,3,0,0,0,10,0,0,0,0
ObjectId(5e5f9f6688e62578f2cc7643),10.822312,106.68510490000001,30.0,3000000000,2.0,2.0,2,6,1,0,10,10,0,10,0,0,10,2
ObjectId(5e5f9f6588e62578f2cc763f),21.7285009,104.96090120000001,32.0,2800000000,2.0,2.0,2,0,0,0,5,4,0,10,0,1,0,1
ObjectId(5e5f9f6488e62578f2cc763e),10.8270916,106.689233,30.0,3000000000,2.0,2.0,2,3,0,0,0,10,3,0,0,0,10,1
ObjectId(5e5f9f5f88e62578f2cc7633),21.7285009,104.96090120000001,60.0,5400000000,6.0,4.0,2,0,0,0,0,4,0,10,0,1,9,1
ObjectId(5e5f9ec688e62578f2cc74d8),21.035363,105.81928590000001,45.0,4600000000,6.0,5.0,2,0,0,0,0,0,0,0,0,0,10,0
ObjectId(5e5f9ec588e62578f2cc74d7),10.7808334,106.702825,52.0,5800000000,3.0,4.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9e0e88e62578f2cc7333),10.7808334,106.702825,36.0,3100000000,4.0,4.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9dd888e62578f2cc72c5),10.7808334,106.702825,48.0,3000000000,5.0,5.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9ec688e62578f2cc74d9),10.7808334,106.702825,33.0,2500000000,5.0,5.0,2,8,7,0,8,10,1,10,0,4,10,3
ObjectId(5e5f9ec788e62578f2cc74da),10.7808334,106.702825,72.0,3150000000,2.0,2.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9dd888e62578f2cc72c4),10.7808334,106.702825,60.0,1450000000,2.0,2.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9ec888e62578f2cc74dc),10.7808334,106.702825,45.0,7000000000,4.0,6.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f3e2938c1de470fcd1f97),20.9967101,105.82542940000008,33.0,2600000000.0,3.0,3.0,2,10,1,2,10,10,0,10,7,7,0,4
ObjectId(5e5f3e4b38c1de470fcd1ff7),20.983224399999997,105.88706599999999,36.0,2000000000,3.0,4.0,2,0,0,0,10,5,2,0,3,1,0,1
ObjectId(5e5f3e4b38c1de470fcd1ff6),21.0408117,105.77317900000004,42.0,6100000000.0,3.0,3.0,2,0,4,0,10,0,0,0,8,0,0,0
ObjectId(5e5f3e4b38c1de470fcd1ff4),20.98714,105.85035,20.5,1080000000.00,2.0,2.0,2,0,1,0,10,10,0,0,0,0,0,0
ObjectId(5e5f3e2938c1de470fcd1f9d),20.9923944,105.81359799999996,30.0,4800000000.0,3.0,4.0,2,10,1,0,10,0,2,10,8,3,0,2
ObjectId(5e5f3e2938c1de470fcd1f96),21.046964576018727,105.80890228826912,50.0,4850000000.00,3.0,3.0,2,10,3,1,0,10,0,0,8,8,10,6
ObjectId(5e5f3e4b38c1de470fcd1ff5),21.0000155,105.83182379999994,35.0,5300000000.0,2.0,4.0,2,10,5,0,0,0,0,0,0,0,0,0
ObjectId(5e5f3e3f38c1de470fcd1fd6),20.9916904,105.84428619999994,35.0,3300000000.0,4.0,4.0,2,0,1,0,10,10,4,0,10,3,10,0
ObjectId(5e5f3e4b38c1de470fcd1ff8),20.9829973,105.81542609999997,34.0,2300000000.0,4.0,3.0,2,10,0,2,10,10,1,10,5,8,2,5
ObjectId(5e5f3e4b38c1de470fcd1ff3),21.0128164,105.77556119999996,55.0,4300000000.0,4.0,4.0,2,0,0,0,10,0,3,0,2,0,0,0
ObjectId(5e5f3e3f38c1de470fcd1fd8),21.0025625,105.82982229999992,30.0,2350000000.00,4.0,4.0,2,0,0,4,10,0,5,0,9,8,0,0
ObjectId(5e5f3e3f38c1de470fcd1fd2),21.041917899999998,105.82096150000008,35.0,3400000000.0,3.0,4.0,2,0,0,0,10,0,0,0,0,0,10,3
ObjectId(5e5f3e2938c1de470fcd1f9b),21.0277644,105.83415979999997,40.0,4550000000.00,4.0,4.0,2,10,4,1,10,10,4,10,10,9,10,0
ObjectId(5e5f3e4938c1de470fcd1ff1),21.041917899999998,105.82096150000008,50.0,10000000000,4.0,4.0,2,10,0,1,10,10,4,10,5,1,10,0
ObjectId(5e5f3e4d38c1de470fcd1fff),21.0252409,105.82757349999996,40.0,4960000000.00,4.0,4.0,2,10,8,1,10,10,2,10,9,0,10,2
ObjectId(5e5f3e3138c1de470fcd1fb1),21.0298066,105.76907959999994,32.0,3200000000.0,3.0,4.0,2,10,2,2,10,10,0,10,8,0,10,1
ObjectId(5e5f3e2d38c1de470fcd1fa7),21.070030600000003,105.82613919999994,42.0,4300000000.0,3.0,3.0,2,7,0,0,10,10,1,10,7,3,4,6
ObjectId(5e5f3e2a38c1de470fcd1fa1),21.0465833,105.8775243,86.2,4300000000.0,3.0,3.0,2,10,0,2,0,10,0,10,10,0,10,6
ObjectId(5e5f3e4d38c1de470fcd1ffb),20.996675699999997,105.86285069999997,30.0,2000000000,2.0,2.0,2,10,4,0,10,10,0,10,8,3,10,3
ObjectId(5e5f3e3138c1de470fcd1fab),21.0325939,105.8087418,56.0,7250000000.00,4.0,3.0,2,10,2,1,10,10,0,10,6,4,10,3
ObjectId(5e5f3e4738c1de470fcd1fea),20.9876215,105.8317065,38.0,2900000000.0,4.0,3.0,2,10,0,1,10,10,5,10,10,10,10,4
ObjectId(5e5f3e2938c1de470fcd1f9f),21.031216399999998,105.8175337,31.0,3800000000.0,3.0,3.0,2,10,0,0,0,10,0,0,0,0,10,0
ObjectId(5e5f3e4538c1de470fcd1fe3),20.9725829,105.78737060000003,98.0,8200000000.0,4.0,4.0,2,0,2,4,10,10,4,10,10,0,10,4
ObjectId(5e5f3e2938c1de470fcd1f9e),20.996426899999996,105.82186409999996,37.0,4200000000.0,4.0,4.0,2,0,2,0,0,10,2,0,6,4,10,2
ObjectId(5e5f3e4a38c1de470fcd1ff2),20.99612045288086,105.86202239990234,40.0,4800000000.0,4.0,4.0,2,10,4,0,10,10,0,10,0,3,10,0
ObjectId(5e5f3e2c38c1de470fcd1fa4),21.0036204,105.81106709999996,46.0,3800000000.0,4.0,4.0,2,10,0,0,0,10,4,10,2,1,4,3
ObjectId(5e5f3e4d38c1de470fcd1ffe),21.0050229,105.81793019999998,35.0,2650000000.00,3.0,2.0,2,10,1,0,10,10,3,10,10,3,10,3
ObjectId(5e5f3e2938c1de470fcd1f99),21.0574877,105.88702460000002,31.0,2390000000.00,3.0,3.0,2,10,0,1,0,10,0,0,7,1,8,0
ObjectId(5e5f3e4d38c1de470fcd1ffc),21.0082189,105.82374840000001,23.0,2250000000.00,2.0,2.0,2,10,10,2,10,10,10,10,10,4,10,4
ObjectId(5e5f3e4538c1de470fcd1fe2),20.98818016052246,105.85706329345705,40.0,3400000000.0,4.0,4.0,2,7,0,0,10,10,3,10,4,0,0,2
ObjectId(5e5f9f6788e62578f2cc7645),10.825686900000001,106.70429909999999,56.0,4200000000,2.0,2.0,2,0,3,0,10,0,1,10,0,0,0,2
ObjectId(5e5f9ddc88e62578f2cc72ce),20.9959104,105.85765330000001,27.0,1720000000,3.0,3.0,2,10,3,1,10,0,2,0,0,0,0,1
ObjectId(5e5f9dde88e62578f2cc72d1),10.772392199999999,106.6720828,70.0,11500000000,3.0,2.0,2,10,9,0,10,10,4,10,1,0,10,0
ObjectId(5e5f9f6988e62578f2cc764b),10.810733099999998,106.69211729999999,35.0,3800000000,2.0,2.0,2,0,2,0,0,0,0,0,0,3,0,0
ObjectId(5e5f9ed088e62578f2cc74f0),20.9887717,105.81803190000001,26.0,2200000000,3.0,4.0,2,0,0,0,10,0,0,0,0,0,1,0
ObjectId(5e5f9f6b88e62578f2cc7650),10.812230900000001,106.70135079999999,35.0,3800000000,2.0,2.0,2,0,0,0,0,0,0,0,0,2,10,0
ObjectId(5e5f9f6c88e62578f2cc7651),10.81931,106.69452949999999,52.0,6000000000,2.0,2.0,2,0,1,0,0,0,1,0,0,0,0,1
ObjectId(5e5f9f7188e62578f2cc765c),10.7792565,106.66965929999999,40.0,4900000000,3.0,3.0,2,6,2,0,0,10,0,0,0,0,10,7
ObjectId(5e5f9f6a88e62578f2cc764d),10.810467599999999,106.6900723,44.0,4300000000,3.0,3.0,2,0,0,0,0,10,3,0,0,4,0,0
ObjectId(5e5f9f6888e62578f2cc7648),10.8180045,106.6954544,44.0,4300000000,3.0,3.0,2,0,0,0,10,10,0,10,1,0,10,1
ObjectId(5e5f9ece88e62578f2cc74eb),20.9923944,105.813598,28.0,2600000000,3.0,4.0,2,0,1,0,0,10,0,0,0,3,0,0
ObjectId(5e5f9f6f88e62578f2cc7658),10.7936909,106.6960284,32.0,4700000000,4.0,3.0,2,0,3,0,0,0,0,10,0,0,10,3
ObjectId(5e5f9f7188e62578f2cc765d),10.8180045,106.6954544,54.0,5800000000,6.0,3.0,2,0,0,0,0,10,2,10,1,2,10,1
ObjectId(5e5f9f6d88e62578f2cc7653),10.7627676,106.6516512,20.0,2520000000,2.0,2.0,2,6,0,5,10,0,2,10,0,0,0,0
ObjectId(5e5f9ed488e62578f2cc74f5),21.0309828,105.8012425,77.0,5300000000,8.0,6.0,2,10,0,0,10,0,0,10,10,6,0,0
ObjectId(5e5f9f7288e62578f2cc765f),10.8032549,106.7047781,36.0,3800000000,3.0,3.0,2,2,1,0,0,0,0,0,3,0,10,0
ObjectId(5e5f9f6d88e62578f2cc7654),10.789318699999999,106.7148584,40.0,3500000000,2.0,2.0,2,3,0,0,0,0,1,10,0,2,7,2
ObjectId(5e5f9f6688e62578f2cc7644),10.7936909,106.6960284,35.0,3750000000,2.0,3.0,2,7,0,0,0,0,0,0,0,4,0,0
ObjectId(5e5f9f7388e62578f2cc7661),10.7898335,106.6630268,50.0,5500000000,2.0,2.0,2,5,0,0,10,0,0,0,0,0,0,5
ObjectId(5e5f9ecc88e62578f2cc74e6),10.7808334,106.702825,32.0,2400000.0,3.0,3.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9e1588e62578f2cc7344),10.7808334,106.702825,108.0,4900000000,3.0,3.0,2,8,7,0,8,0,1,10,1,4,10,3
ObjectId(5e5f9ecc88e62578f2cc74e5),10.7808334,106.702825,48.0,12500000000,6.0,6.0,2,8,7,0,8,10,1,10,1,0,10,3
ObjectId(5e5f9ed088e62578f2cc74ef),10.7808334,106.702825,43.0,4200000000,4.0,5.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9e1c88e62578f2cc7352),10.7808334,106.702825,108.0,4900000000,3.0,3.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9ece88e62578f2cc74ea),10.7808334,106.702825,63.0,8700000000,4.0,4.0,2,8,7,0,0,10,1,10,1,4,10,
ObjectId(5e5f9f7488e62578f2cc7662),10.804680699999999,106.6831868,30.0,3300000000,1.0,1.0,2,8,0,0,0,10,3,0,1,2,10,0
ObjectId(5e5f9f7588e62578f2cc7666),10.8287272,106.6838696,30.0,3000000000,2.0,2.0,2,2,0,0,0,10,5,10,0,0,0,0
ObjectId(5e5f9f7888e62578f2cc766a),10.810733099999998,106.69211729999999,43.0,4800000000,6.0,3.0,2,0,0,0,0,0,0,0,0,3,10,1
ObjectId(5e5f9f8288e62578f2cc7683),21.064806899999997,105.82926499999999,50.0,5300000000,5.0,4.0,2,0,0,0,0,10,0,10,0,4,6,0
ObjectId(5e5f9f8588e62578f2cc768a),21.0325939,105.8087418,45.0,5400000000,4.0,4.0,2,0,2,0,0,10,0,0,0,0,0,3
ObjectId(5e5f9f8188e62578f2cc7682),10.810467599999999,106.6900723,58.0,4800000000,2.0,2.0,2,0,0,0,0,10,3,0,0,4,0,1
ObjectId(5e5f9f7a88e62578f2cc7670),10.7824033,106.66036559999999,22.0,3200000000,2.0,2.0,2,3,2,1,10,10,0,10,0,0,5,3
ObjectId(5e5f9f8988e62578f2cc7694),21.012183,105.84109070000001,25.0,2200000000,3.0,4.0,2,10,0,2,10,0,0,0,0,2,10,0
ObjectId(5e5f9f8b88e62578f2cc7697),20.9959104,105.85765330000001,35.0,3300000000,3.0,4.0,2,0,0,0,0,0,2,0,0,0,0,1
ObjectId(5e5f9f8e88e62578f2cc769d),20.9848364,105.8598553,33.0,3300000000,3.0,4.0,2,10,0,0,0,0,0,10,0,0,0,0
ObjectId(5e5f9f8688e62578f2cc768b),20.9937815,105.8466875,35.0,3400000000,3.0,4.0,2,0,1,1,10,0,4,0,10,0,0,0
ObjectId(5e5f9f9088e62578f2cc76a2),11.5731051,107.83469240000001,1200.0,2550000000,3.0,2.0,2,0,0,0,0,0,0,0,0,0,8,0
ObjectId(5e5f9f8888e62578f2cc7690),20.9848364,105.8598553,34.0,3300000000,3.0,4.0,2,0,0,0,0,10,0,10,0,2,0,0
ObjectId(5e5f9f7e88e62578f2cc767b),10.8004527,106.7050362,48.0,5500000000,4.0,3.0,2,4,0,0,0,0,10,0,0,1,10,1
ObjectId(5e5f9f7c88e62578f2cc7675),10.793571499999999,106.6918508,81.0,22000000000,6.0,3.0,2,8,0,2,10,0,4,10,0,0,0,2
ObjectId(5e5f9f9588e62578f2cc76ad),10.7808334,106.702825,30.0,2350000000,3.0,4.0,2,8,7,0,8,10,1,10,1,4,0,3
ObjectId(5e5f9f8788e62578f2cc768e),10.7808334,106.702825,64.0,10300000000,6.0,7.0,2,8,7,0,8,10,1,10,1,4,0,3
ObjectId(5e5f9f7b88e62578f2cc7673),10.7808334,106.702825,90.0,10600000000,3.0,2.0,2,8,7,0,8,10,1,10,0,4,10,3
ObjectId(5e5f9f9188e62578f2cc76a6),10.7808334,106.702825,121.0,19500000000,7.0,4.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9f8088e62578f2cc7680),10.7808334,106.702825,504.0,215000000000,9.0,9.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9e2f88e62578f2cc737d),10.7808334,106.702825,33.0,3100000000,4.0,5.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9f7d88e62578f2cc7678),10.7808334,106.702825,45.0,5300000000,4.0,5.0,2,8,7,0,8,10,1,10,1,4,0,3
ObjectId(5e5f9f7588e62578f2cc7665),10.7808334,106.702825,50.0,13000000000,5.0,5.0,2,8,7,0,8,0,0,10,1,4,0,3
ObjectId(5e5f9f9f88e62578f2cc76c4),21.0297189,105.7720044,45.0,6300000000,4.0,5.0,2,0,0,0,10,10,7,0,9,1,10,3
ObjectId(5e5f9f9e88e62578f2cc76c1),21.000814300000002,105.85178140000001,37.0,2800000000,3.0,4.0,2,10,0,0,10,10,0,10,0,0,0,2
ObjectId(5e5f9fa088e62578f2cc76c6),10.8146234,106.69787649999999,40.0,4500000000,4.0,4.0,2,0,0,0,0,0,0,0,0,3,10,4
ObjectId(5e5f9f9688e62578f2cc76b0),21.031696,105.825223,47.0,4950000000,6.0,4.0,2,10,2,1,0,10,0,10,10,0,0,1
ObjectId(5e5f9f9788e62578f2cc76b2),21.0316443,105.82462659999999,60.0,9100000000,5.0,5.0,2,10,2,0,10,0,1,0,0,0,0,1
ObjectId(5e5f9f9c88e62578f2cc76be),21.0028775,105.82820349999999,38.0,3400000000,4.0,4.0,2,10,6,0,10,10,0,0,9,9,10,0
ObjectId(5e5f9f9a88e62578f2cc76b8),21.006401,105.851473,45.0,4550000000,6.0,4.0,2,0,0,0,10,0,8,0,0,0,10,0
ObjectId(5e5f9fc388e62578f2cc7714),20.983687,105.848156,35.0,3300000000,3.0,4.0,2,0,0,1,10,10,1,0,9,0,0,4
ObjectId(5e5f9f9888e62578f2cc76b6),21.031124300000002,105.8232388,60.0,9100000000,5.0,5.0,2,10,0,1,0,10,2,10,0,0,10,0
ObjectId(5e5f9f9d88e62578f2cc76c0),21.030403,105.815491,20.0,2100000000,2.0,2.0,2,10,2,1,0,10,0,0,6,1,10,0
ObjectId(5e5f9fab88e62578f2cc76df),11.000065124276006,106.65549017229456,76.0,2850000000,2.0,1.0,2,6,1,0,0,0,0,10,0,0,0,0
ObjectId(5e5f9fe788e62578f2cc7768),20.983611399999997,105.84224009999998,25.0,1700000000,3.0,3.0,2,10,0,3,10,0,0,0,0,0,0,1
ObjectId(5e5f9fbd88e62578f2cc7708),20.983687,105.848156,45.0,3500000000,3.0,3.0,2,10,2,0,10,0,0,0,9,0,10,0
ObjectId(5e5f9f9788e62578f2cc76b4),21.0352802,105.80921609999999,40.0,4800000000,5.0,4.0,2,0,0,1,10,0,2,10,5,9,0,0
ObjectId(5e5f9fc688e62578f2cc771d),20.9848364,105.8598553,35.0,3300000000,3.0,4.0,2,10,0,0,0,0,0,10,0,2,0,5
ObjectId(5e5f9fad88e62578f2cc76e4),20.996314,105.8463311,31.0,1800000000,2.0,2.0,2,0,10,0,10,0,0,0,0,8,0,5
ObjectId(5e5f9fbb88e62578f2cc7703),10.8032549,106.7047781,140.0,4950000000,3.0,3.0,2,0,0,0,0,10,8,0,3,2,0,1
ObjectId(5e5f9f9b88e62578f2cc76ba),10.7808334,106.702825,30.0,2300000000,2.0,2.0,2,8,0,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9fa188e62578f2cc76ca),10.8032549,106.7047781,140.0,4950000000,3.0,3.0,2,0,0,0,0,10,8,0,3,2,0,0
ObjectId(5e5f9f9b88e62578f2cc76bb),10.7808334,106.702825,51.0,3100000000,3.0,3.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9f9588e62578f2cc76ae),10.7808334,106.702825,100.0,26000000000,6.0,7.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9fb288e62578f2cc76ef),10.7808334,106.702825,32.0,4400000000,2.0,6.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9fa288e62578f2cc76cb),10.7808334,106.702825,90.0,10600000000,3.0,2.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9fa588e62578f2cc76d1),10.7808334,106.702825,40.0,35000000000,3.0,4.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9fac88e62578f2cc76e2),10.7808334,106.702825,40.0,2000000000,4.0,3.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9fce88e62578f2cc772f),10.7808334,106.702825,45.0,6000000000,3.0,4.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9fa588e62578f2cc76d0),10.7808334,106.702825,49.0,4850000000,6.0,5.0,2,8,7,0,8,10,1,10,0,4,10,3
ObjectId(5e5f9fa888e62578f2cc76d7),10.7808334,106.702825,90.0,10600000000,3.0,2.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9fd988e62578f2cc7746),10.7808334,106.702825,40.0,3500000000,3.0,4.0,2,8,7,0,8,10,1,10,1,4,10,3
ObjectId(5e5f9fcf88e62578f2cc7731),10.7808334,106.702825,35.0,3600000000,4.0,5.0,2,8,7,0,8,10,1,10,0,4,10,3
ObjectId(5e5f9fed88e62578f2cc7776),10.761479099999999,106.66674209999998,50.0,8500000000,4.0,4.0,2,10,0,2,10,10,6,0,2,8,0,0
ObjectId(5e5f9fed88e62578f2cc7777),20.983611399999997,105.84224009999998,43.0,3500000000,3.0,3.0,2,0,4,0,0,0,0,10,10,0,0,1
